ENTREZID	SYMBOL
100039100	Eif1ad5
100039116	Mup14
100039120	Gm14525
100039123	Gm14295
100039139	Ccdc152
100039145	Gm2066
100039150	Mup15
100039177	Mup16
100039206	Mup17
100039210	Gm2102
100039239	Gm2115
100039240	Gm10058
100039241	Gm12134
100039248	Gm2117
100039252	Gm12693
100039269	Gm2128
100039282	Gm2136
100039284	Gm2137
100039315	Pramel51
100039317	Gm2155
100039319	H2ab1
100039324	Gm10147
100039346	Gm2174
100039350	Gm16500
100039377	Gm10096
100039441	Gm2237
100039452	Gm2244
100039467	Gm10487
100039478	Gm11810
100039479	Vmn1r186
100039499	Vmn1r187
100039532	Gm10029
100039550	Gm10486
100039551	Tgif2lx2
100039560	Gm2310
100039574	Gm20806
100039585	Gm14819
100039589	Gm2329
100039595	Gm20807
100039596	Tcf24
100039614	Gm20809
100039631	Gm2347
100039633	Gm2348
100039672	Msmp
100039674	Gm10634
100039681	Zcwpw2
100039707	Mthfsl
100039739	A430060F13Rik
100039753	Gm20815
100039757	Gm10153
100039763	Gm2411
100039781	Hrct1
100039786	Gm2423
100039789	Gm12407
100039794	Gm2427
100039795	Ildr2
100039796	Tgtp2
100039799	Gm12962
100039801	Cldn24
100039810	Gm20816
100039815	Gm2436
100039830	Gm2446
100039842	Gm20817
100039850	Gm2458
100039855	Gm2461
100039863	Gm13306
100039890	Gm15093
100039899	Tex13d
100039905	Gm20820
100039913	Rhox2b
100039914	Gm20821
100039934	Gm15085
100039946	Siglecl1
100039948	Rhox2c
100039953	Gfy
100039968	Tmem35b
100040014	Gm11527
100040016	Rhox2e
100040018	Gmfg-ps
100040019	LOC100040019
100040020	Gm15143
100040022	Gm20822
100040031	Gm20823
100040048	Ccl27b
100040049	Smim38
100040067	Gm2582
100040129	Gm10270
100040130	Gm2617
100040158	Gm2635
100040160	Gm20826
100040171	Gm20827
100040172	Gm13667
100040173	Gm11849
100040187	Gm20828
100040191	Krtap19-9a
100040201	Gm10229
100040208	Gm2663
100040214	Gm10228
100040223	Gm20831
100040231	Gm2675
100040233	Gm10334
100040248	Gm11563
100040249	Krtap6-3
100040255	Gm14700
100040257	Gm13180
100040260	Atf1-ps
100040262	Gm20833
100040266	Gm2682
100040268	Olfr157
100040270	Rapgef4os1
100040276	Gm11595
100040293	Mindy4b-ps
100040295	Gm15035
100040298	Gm15501
100040299	Gm2696
100040307	Gm2703
100040335	Gm20836
100040353	2810416G20Rik
100040409	Gm14724
100040416	Rpl13-ps6
100040429	Gm20842
100040437	Gm2769
100040448	Btbd35f19
100040458	Btbd35f26
100040462	Mndal
100040482	Btbd35f2
100040491	Gm12349
100040500	Gm2808
100040509	Gm20845
100040524	Gm2822
100040531	Dynlt1f
100040533	Btbd35f5
100040538	Gm10448
100040545	Gm2832
100040563	Dynlt1c
100040585	Gm2854
100040591	Kcnj13
100040598	Gm2861
100040599	Potefam3a
100040606	Btbd35f12
100040608	Fancf
100040635	Gm15023
100040648	Gm13390
100040657	Gm2888
100040671	Gm2897
100040682	Esd-ps
100040696	Gm2912
100040697	Gm10340
100040698	Btbd35f15
100040712	Gm20850
100040714	Gm20851
100040722	Btbd35f13
100040732	Btbd35f14
100040733	Gm13295
100040766	Mroh2a
100040771	Gm2959
100040781	Btbd35f6
100040786	Gm20852
100040807	Gm2977
100040839	Gm2995
100040843	Cyp4a32
100040854	Gm13040
100040857	Gm3004
100040861	Gm13057
100040867	Gm16405
100040870	Gm3005
100040885	Pramel33
100040894	Gm16430
100040899	Gm15142
100040911	Gm20854
100040923	Gm3043
100040935	Gm3050
100040937	Cldn34b1
100040938	Gm3052
100040941	Gm3054
100040944	Gm3055
100040961	Gm10145
100040962	Gm3065
100040972	Tceal7
100040981	Pramel36
100040996	Gm3084
100041004	Gm3090
100041012	Gm3095
100041019	Gm3099
100041032	Pramel38
100041054	Gm3115
100041057	LOC100041057
100041062	Gm13286
100041071	Gm13496
100041076	Gm3127
100041077	Gm13102
100041095	Vstm1
100041096	Iqcf6
100041102	Pramel42
100041106	Gm3141
100041107	Gm3142
100041115	Pramel43
100041119	Gm3149
100041121	Gm10144
100041139	Gm3159
100041144	Gm13105
100041146	Pira13
100041151	Gm3636
100041177	Gm3182
100041179	Gm3183
100041186	Gm3189
100041187	Olfr596
100041194	Ahnak2
100041215	Gm3208
100041223	Gm20865
100041224	Gm3213
100041230	H4c17
100041250	Gm3233
100041253	Gm16513
100041254	Gm3235
100041256	Gm20867
100041261	Gm3238
100041262	Gm3239
100041264	Pramel46
100041273	Ndufb4c
100041279	Gm3248
100041281	Gm3250
100041283	Gm3252
100041284	Gm20868
100041294	Supt4b
100041296	Pramel47
100041303	Gm12480
100041306	Gm3264
100041309	Gm20869
100041312	Gm11378
100041317	Gm3269
100041318	Gm15342
100041336	Gm3278
100041337	Gm13465
100041345	Gm20870
100041351	Gm3285
100041352	Tcp10c
100041354	Gm3286
100041362	Gm20873
100041367	Gm3294
100041374	Gm3298
100041375	Cyp3a41b
100041379	Zfp980
100041412	Gm11938
100041420	Gm3325
100041433	Zfp981
100041446	Gm15046
100041449	Cyp3a59
100041481	Gm3364
100041488	Gm11937
100041505	Gm3376
100041515	Gm3383
100041519	Gm3385
100041546	Ly6c2
100041548	Gm3402
100041550	Gm20877
100041554	Gm3404
100041566	Gm3409
100041570	Gm13162
100041574	9030025P20Rik
100041578	Gm3415
100041579	Gm20878
100041581	Zkscan16
100041585	Amd2
100041586	Dynlt2a3
100041596	Gal3st2b
100041598	Gm3424
100041621	Gm3435
100041633	Gm3443
100041639	Dynlt2a2
100041651	Gm3453
100041658	Mup7
100041664	Gm3460
100041677	Zfp984
100041678	Gm3500
100041680	Gm3470
100041687	Mup8
100041688	Defa35
100041702	Gm3476
100041708	LOC100041708
100041712	LOC100041712
100041722	1700049E17Rik2
100041729	Gm3486
100041734	4930522L14Rik
100041735	Gm3488
100041749	Speer4f2
100041759	Defa41
100041774	Gm10413
100041779	Gm3509
100041787	Defa40
100041806	LOC100041806
100041811	Defa27
100041840	Gm10408
100041849	Gm3543
100041864	Gm3552
100041869	Gm15407
100041870	Gm3556
100041874	Gm3558
100041879	Gm3561
100041890	Defa32
100041895	Defa37
100041900	Gm13526
100041903	LOC100041903
100041910	Gm3573
100041912	Gm15226
100041926	Gm15393
100041927	Gm3577
100041952	Defa34
100041953	Sap18b
100041958	Lamtor3-ps
100041964	Gm3594
100041971	Gm3598
100041979	Gm3604
100042013	Gm20898
100042018	Gm3627
100042023	Gm10193
100042024	Gm3629
100042031	Gm3633
100042035	Gm12038
100042054	Gm3194
100042055	Gm10377
100042060	Gm3644
100042065	Gm3646
100042074	Gm3650
100042077	Gm10251
100042100	Gm3667
100042109	Gm10488
100042110	Gm20903
100042114	Gm3676
100042118	Gm3678
100042129	Gm3685
100042130	Gm10376
100042144	Gm14632
100042149	Gm3696
100042150	Nrg2
100042159	Btbd35f16
100042165	Thoc2l
100042168	Btbd35f3
100042175	Gm10230
100042182	Gm16434
100042201	Gm20906
100042225	Vmn2r130
100042235	Gm3739
100042254	Btbd35f4
100042256	Gm12063
100042268	Gm20907
100042275	Btbd35f27
100042279	Gm20908
100042295	Gm3776
100042304	Gm38418
100042314	Gsta5
100042335	Rps15a-ps5
100042337	Gm20910
100042342	Gm10375
100042367	Gm12074
100042394	Gm3822
100042408	Gm3830
100042411	Gm3831
100042417	Gm20916
100042428	Gm20917
100042434	Gm3844
100042437	Vmn1r79
100042441	Gm3848
100042450	Smim17
100042465	Gm3858
100042475	Gm20921
100042480	Nhsl2
100042493	Ccl21b
100042499	Vmn2r55
100042503	Ndufb4b
100042514	Sprr2a3
100042516	Gm3880
100042533	Gm11578
100042536	Gm3892
100042545	Gm3896
100042555	Gm13305
100042565	Gm20928
100042578	Gm20929
100042591	Vmn2r31
100042594	Gm20931
100042625	Gstp-ps
100042636	Vmn2r34
100042641	Gm3944
100042653	Vmn2r36
100042669	Gm20934
100042690	Olfr1565
100042693	Gm3970
100042698	Gm3973
100042708	Gm12027
100042715	Gm3985
100042744	Gm15458
100042761	Tdpoz7
100042770	Gm4022
100042773	Tmed10-ps
100042775	Gm4026
100042776	Eif1ad6
100042781	Vmn2r40
100042782	Fthl17d
100042784	Prdm11
100042785	Cldn25
100042786	Ubl5b
100042795	2810047C21Rik2
100042807	Eif3j2
100042810	Vmn2r45
100042831	Gm14868
100042834	Gm4055
100042840	H2al2b
100042848	Vmn2r41
100042849	Gm4064
100042855	Gm10267
100042856	Gvin2
100042862	Gm4076
100042874	Gm10256
100042881	Gm10352
100042891	Vmn2r47
100042894	Vmn2r46
100042921	Vmn2r51
100042922	H2al1a
100042927	H2al1b
100042929	H2al1c
100042931	H2al1d
100042939	H2al1f
100042943	H2al1g
100042944	H2al1h
100042945	Gm4120
100042946	H2al1i
100042953	Gm4125
100042957	Gm4128
100042960	Gm4131
100042964	Vmn1r243
100042967	Gm4134
100042968	Vmn1r101
100042971	Gm10670
100042976	Vmn1r246
100042990	Gm12089
100042996	Vmn1r114
100043002	Llph-ps2
100043013	Vmn1r126
100043016	Vmn1r131
100043019	Vmn1r247
100043020	Gm11680
100043025	Vmn1r248
100043029	Vmn1r138
100043031	Gm4181
100043033	Gm16451
100043034	Rex2
100043037	Vmn1r250
100043041	Gm4185
100043043	Vmn1r253
100043045	Gm4189
100043051	Vmn1r149
100043053	Gm10620
100043057	Tmem207
100043058	Gm10665
100043059	Gm4199
100043060	Gm4200
100043061	Vmn1r256
100043067	Vmn1r158
100043079	Vmn1r258
100043083	Vmn1r259
100043087	Gm4219
100043088	Vmn1r166
100043090	Gm4222
100043101	Vmn1r168
100043103	Vmn1r169
100043105	Gm4234
100043108	Cyp2c69
100043119	Gm4241
100043123	Cd300ld4
100043125	Cd300ld5
100043133	9130023H24Rik
100043171	Gm4279
100043188	Spopfm2
100043194	Sult2a2
100043200	Olfr819
100043207	Amy2a1
100043216	Gm4297
100043224	Gm4301
100043227	Gm4302
100043231	Gm4303
100043235	Gm4305
100043236	Gm13977
100043239	Gm4307
100043240	Gm15583
100043247	Gm4312
100043254	Nps
100043257	Rbm3-ps
100043272	Inafm2
100043292	Gm4340
100043300	Esp16
100043314	Tigit
100043324	Bnip3l-ps
100043326	Scgb2b3
100043332	Ankrd66
100043375	Gm14004
100043381	Gm14308
100043387	Gm14305
100043392	Gm4409
100043394	Gm13954
100043402	Gm4415
100043403	Gm14410
100043404	Gm4416
100043456	Hsd3b8
100043461	Hsd3b9
100043467	Gm4454
100043468	Zfp955b
100043474	Olfr1564
100043497	Nat8f7
100043508	Ptges3-ps
100043515	Gm4491
100043523	Vmn1r242
100043536	Vmn1r100
100043538	Gm16520
100043566	Gm10668
100043569	Vmn1r112
100043589	Gm10586
100043596	Vmn1r130
100043597	Srcap
100043604	Vmn1r132
100043608	Gm4549
100043614	Vmn1r137
100043617	Gm4553
100043627	Gm4559
100043629	Gm10013
100043635	Gm13997
100043638	Gm4565
100043643	Gm15503
100043645	Gm4567
100043665	Gm10662
100043667	Vmn1r165
100043676	Gm4583
100043684	Amy2a4
100043686	Amy2a3
100043688	Amy2a2
100043695	Gm15483
100043696	Gm11450
100043698	Gm14003
100043699	Gm4593
100043721	Gm4606
100043757	Zfp831
100043761	Gm14399
100043762	Gm14442
100043772	Zfp850
100043788	Gm14211
100043805	Gm10224
100043813	Rps27rt
100043827	Scgb2b1
100043836	Scgb2b7
100043842	Scgb2b11
100043856	Scgb2b18
100043859	Scgb1b21
100043860	Scgb1b24
100043861	Klrb1
100043864	Scgb1b26-ps
100043868	Scgb1b30
100043871	Gm4701
100043892	Gm14222
100043899	R3hdml
100043914	Zfp968
100043915	Gm4724
100043920	Fam205a4
100043938	Gm14720
100043957	Gm4732
100044193	Gm20939
100044509	Tgfbr3l
100045026	LOC100045026
100045125	Gm17768
100045778	Rnf223
100045792	Ect2l
100046078	Gm15266
100046950	Gm17778
100047671	Gm17783
100048452	LOC100048452
100048534	Cfap43
100048644	Pet117
100048658	Ddx43
100048884	Mup18
100048898	Gm10751
100049789	Gm12264
100073351	Yy2
100093627	D430039P05Rik
100101046	D230018H15Rik
100101632	9530067D14Rik
100101806	Srp54c
100101807	Fam177a2
100101919	Dnah7c
100113365	Nlgn4l
100113398	Adat3
100125340	A230083N12Rik
100125586	Vmn2r2
100126226	Krt83
100126546	Gm10708
100126765	Esp36
100126766	Esp3
100126768	Esp31
100126773	Esp34
100126774	Esp18
100126775	Esp38
100126776	Esp24
100126777	Esp4
100126778	Esp8
100126779	Esp23
100126796	Erk-50
100126824	Sco2
100126829	Pif
100127434	Gm10351
100135654	Rhox3c
100135657	Rhox3e
100137011	Gm12689
100137727	9130230N09Rik
100141474	4933428G20Rik
100151772	Srsx
100169864	Gm44504
100169868	Gm3173
100169873	Gm11033
100169880	5830419E12Rik
100170401	EU599041
100188919	Israa
100189605	Mup19
100191037	Krtap10-4
100216455	Gm14124
100216474	Ttll2
100217365	E130208F15Rik
100233175	Gon7
100233207	Gm17359
100233208	Gm10778
100270744	Btbd18
100271704	Gm17660
100271882	Gm14139
100271928	Gm15881
100294583	Alkal2
100294660	Defa2
100302374	Cyslter
100302688	Gm17455
100303732	Zfp967
100303734	Gm9817
100303744	Sprr2a2
100306959	B230322F03Rik
100310753	A430073D23Rik
100310809	Gm10509
100310872	Dynlt1a
100312470	Vmn1r2
100312471	Vmn1r3
100312473	Vmn1r86
100312474	Vmn1r88
100312475	Vmn1r95
100312476	Vmn1r238
100312477	Vmn1r184
100312484	Vmn1r196
100312485	Vmn1r221
100312948	Pate8
100312949	Pate10
100312956	Pate3
100312986	Pate7
100312987	Pate1
100322896	Dthd1
100328588	Il4i1b
100379292	Gm10430
100379606	Gm15247
100379608	Gm15622
100381255	BC026863
100381256	A330027G23Rik
100381257	Gm12100
100381258	D930001M23Rik
100384868	Gm37013
100415785	Gm11559
100415786	Gm13783
100416477	Gm3854
100416706	Zfp729b
100417514	Adh6b
100462662	Gm14226
100462664	Krtap29-1
100463512	Gm20594
100502590	Tex50
100502592	Gm4736
100502659	Gm17522
100502680	Gm10015
100502698	Rubcn
100502716	Gm17267
100502723	Tsga8
100502727	Gm19340
100502736	Gm19345
100502761	Gm13820
100502766	Kifc1
100502803	Gm11562
100502814	Zfp989
100502825	Rpl37rt
100502831	Gm19402
100502841	Epg5
100502846	Gm19410
100502861	Ccdc13
100502865	2300003K06Rik
100502866	Gm20963
100502876	Kcnmb3
100502880	Gm19428
100502887	Olfr331
100502896	Gm11238
100502921	Gm10142
100502924	Gm38423
100502926	Gm19457
100502936	E330021D16Rik
100502940	Colca2
100502941	Gm17353
100502950	Gm3336
100502953	Gm10100
100502955	Gm19470
100502967	Speer4c
100502983	Gm11407
100502993	Gm19492
100503014	Gm19505
100503036	1700015G11Rik
100503041	Pdzd7
100503043	Armcx4
100503068	Smim43
100503071	Gm19536
100503085	Klhl3
100503091	Gm19549
100503125	Gm10913
100503185	Btbd8
100503228	Gm12588
100503240	Trpc5os
100503242	Scgb2b6
100503280	Gm38425
100503311	Pifo
100503328	Gm19638
100503353	Gm14440
100503355	Zfp648
100503361	Tmem95
100503368	Gm20599
100503369	Gm17584
100503386	Tpbgl
100503388	Gm19668
100503422	Gm19684
100503425	Gm17469
100503428	C030017K20Rik
100503486	Olfr936
100503545	Nuggc
100503549	Gm10354
100503572	Bbip1
100503583	Fsbp
100503584	Zfp534
100503605	Hbb-bs
100503609	Lnp1
100503659	Cbarp
100503670	Rpl5
100503701	Gm19843
100503710	Gm5741
100503733	LOC100503733
100503808	Gm14925
100503834	Gm19916
100503879	Gm5901
100503884	Ccdc149
100503890	Pet100
100503895	Tpsab1
100503915	Smpd5
100503923	LOC100503923
100503924	Fcor
100503949	Zfp965
100503964	Gm17266
100503970	AY761185
100503991	Acp4
100503992	Gm6040
100504003	Gm14839
100504014	Gm15056
100504019	C1qtnf9bos
100504063	Gm20978
100504089	Gm20056
100504112	Ccer2
100504116	Brd3os
100504156	Fam181a
100504162	Prss51
100504164	Cmtm1
100504180	LOC100504180
100504183	Krtap16-1
100504200	Gm8050
100504221	Efcab8
100504232	Mptx2
100504234	Ccdc170
100504239	Gm10591
100504263	2210418O10Rik
100504285	Abhd12b
100504292	Gm20153
100504309	Smim27
100504323	Gm20172
100504346	Gm13304
100504404	H2-Ea
100504425	Tincr
100504429	Spin2d
100504444	Gm21977
100504446	Prr22
100504458	Gm12367
100504474	Smlr1
100504491	Dcdc2b
100504492	Gm20987
100504511	Gm29349
100504517	Atxn7l1os1
100504518	3425401B19Rik
100504606	Gm17693
100504608	Eef1akmt3
100504642	Gm21996
100504652	Gm12880
100504663	Atg14
100504669	Gm20343
100504689	Plscr5
100504710	Nat8f6
100504715	Tmppe
100504725	Gm20994
100505096	Defa33
100505265	Gm28645
100505386	Iqschfp
100505397	Gm20385
100526822	Gm9778
100529082	Gm11127
100534273	Fer1l5
100534287	Dchs2
100534296	Gm9805
100534622	Gm17449
100579148	Gm17409
100579149	Gm17416
100579150	Gm17618
100579154	Gm17324
100579155	Gm17590
100750327	Gm10226
100856803	Gm8265
100859931	Gm20604
100861615	Gm3411
100861623	Rhox3a2
100861637	Gm21095
100861640	Rhox4a2
100861651	Gm9595
100861655	LOC100861655
100861656	Gm21110
100861663	Gm6605
100861667	Gm21118
100861668	Potefam3b
100861679	Gm21129
100861686	Gm21136
100861691	LOC100861691
100861702	Gm21149
100861708	Gm21154
100861719	Gm21162
100861730	Gm21170
100861734	Gm21173
100861743	Gm21180
100861744	Gm21181
100861753	Gm21188
100861755	Gm21190
100861756	Gm21191
100861784	Gm6098
100861814	Gm3371
100861817	Gm21242
100861821	Gm21245
100861839	Gm21258
100861879	Gm21292
100861880	Gm21293
100861881	Gm21294
100861891	Gm21304
100861899	Gm21310
100861901	Gm21312
100861906	Gm21317
100861908	Eif1ad19
100861909	Mup22
100861947	Gm13123
100861966	Btbd35f23
100861973	Gm21366
100861987	Gm21379
100862015	Gm11236
100862020	Gm21405
100862025	Gm21409
100862029	Gm21413
100862036	Gm21419
100862042	Gm21425
100862046	Gm21428
100862059	Gm21440
100862066	Cfap99
100862067	Btbd35f29
100862071	Gm21450
100862072	Gm21451
100862075	Gm21454
100862085	Gm16867
100862088	Gm21466
100862114	Gm21489
100862115	LOC100862115
100862118	Spin2e
100862125	Gm21497
100862126	Defa36
100862161	Gm21529
100862173	Gm21539
100862177	Ccl21d
100862179	Gm2892
100862180	LOC100862180
100862192	LOC100862192
100862202	LOC100862202
100862203	Gm6712
100862206	Gm21559
100862209	Gm21562
100862223	Gm21571
100862224	Gm21572
100862245	LOC100862245
100862247	Gm21586
100862250	Gm21588
100862261	Fam205a3
100862262	Gm21599
100862274	Btbd35f25
100862282	Gm21616
100862296	Gm21626
100862310	Gm21633
100862314	Gm21637
100862323	Btbd35f22
100862326	Gm21647
100862329	Btbd35f21
100862341	Btbd35f30
100862342	Gm21658
100862345	Gm21660
100862348	Gm21941
100862349	Gm21663
100862359	Gm21671
100862360	Gm21672
100862365	Gm21677
100862366	Gm21678
100862368	Gm21680
100862369	Btbd35f9
100862371	Gm21683
100862375	Entpd4b
100862383	Gm21693
100862388	Gm21698
100862389	Btbd35f8
100862394	Gm21704
100862398	Gm21708
100862598	Gm29699
100909391	I-ag7
101055663	LOC101055663
101055670	Heatr4
101055671	Lipo2
101055672	LOC101055672
101055676	Gm50470
101055735	Gm21815
101055745	Gm29721
101055751	LOC101055751
101055754	Gm2974
101055758	Gm7592
101055806	Gm8032
101055810	LOC101055810
101055813	Gm29726
101055841	Tmem167-ps1
101055849	LOC101055849
101055850	Gm29731
101055854	Gm29733
101055860	Gm29734
101055862	Gm29735
101055863	Gm11239
101055864	Gm4513
101055902	Gm29740
101055907	Gm15246
101055909	Gm10320
101055915	Gm14438
101055933	Gm29746
101055939	Kif19b
101055947	Gm29316
101055951	LOC101055951
101055956	Gm29753
101055958	Gm28216
101055965	Gm28092
101055983	Gm14569
101055987	Gm29758
101055993	Btf3-ps17
101056011	LOC101056011
101056017	Gm28802
101056018	Gm28859
101056029	Gm7206
101056047	Gm28455
101056048	Gm28517
101056060	Gm28480
101056061	Gm29770
101056063	Gm29656
101056070	Gm29772
101056071	LOC101056071
101056073	Zfp990
101056075	Gm16510
101056083	Gm29029
101056084	Cirop
101056091	Gm29024
101056099	Gm21799
101056100	Gm7094
101056102	Gm29779
101056109	Gm29564
101056111	Gm29411
101056115	Gm17067
101056116	Gm21760
101056121	Gm21835
101056136	Gm17026
101056159	Gm8104
101056166	Gm29645
101056169	Gm5116
101056173	Gm21778
101056174	Gm28312
101056177	Gm29790
101056194	Gm28998
101056195	Gm28461
101056200	Gm29795
101056201	Gm28397
101056205	Gm29797
101056210	Gm28576
101056222	Gm28574
101056229	Gm29802
101056240	Gm13430
101056241	Gm29808
101056250	Gm16026
101056307	Gm28851
101101691	Hm629797
101154646	4930401B11Rik
101488143	Hbb-bt
101488212	Evi2
102216272	Ak6
102308570	Lbhd1
102443350	Xndc1
102443351	Xntrpc
102577427	Esp5
102577428	Gm44501
102631503	Gm29825
102631522	Gm29120
102631530	Gm21762
102631538	Gm29850
102631559	Gm29866
102631563	Gm21851
102631567	Gm17188
102631631	Gm28125
102631639	Gm17078
102631671	Gm21819
102631681	Gm29958
102631690	Gm29964
102631700	Gm29377
102631705	Gm29975
102631713	Gm29983
102631717	Gm29986
102631730	4930512M02Rik
102631744	Gm17174
102631768	Gm30022
102631773	Gm29466
102631804	Gm28671
102631805	Gm272
102631852	Gm30079
102631856	Gm30083
102631857	Gm27017
102631897	Astx1c
102631909	Gm30124
102631912	Ndufb1
102631913	Gm21795
102631940	Gm13149
102631952	Gm5928
102631956	Gm30155
102631985	Gm30175
102631990	Gm21825
102632023	Gm28603
102632097	Gm30260
102632105	Gm21821
102632113	Gm3727
102632135	Gm30289
102632138	Gm30291
102632142	Gm18905
102632145	Gm21804
102632152	Gm30302
102632166	Gm30312
102632185	Gm21808
102632202	Gm30342
102632224	Gm8062
102632256	Gm9119
102632261	Gm21803
102632285	Gm38443
102632326	Gm21350
102632329	Gm28689
102632353	Gm30447
102632367	Gm9133
102632402	Gm38445
102632403	Rpl17-ps8
102632410	Gm29002
102632425	Gm30500
102632427	Gm30502
102632470	Gm30534
102632483	Gm17330
102632506	Gm12591
102632525	Gm21842
102632527	Gm28554
102632539	Astx1b
102632553	Gm30598
102632554	Gm30599
102632574	Gm30612
102632608	Gm30638
102632650	Gm30672
102632660	Gm30679
102632676	Gm28738
102632693	Gm30698
102632705	Gm21854
102632737	Gm30732
102632738	Gm30733
102632739	Gm19774
102632742	Scgb2b4-ps
102632745	Gm30737
102632749	Gm21801
102632750	Gm28234
102632767	Gm30755
102632798	Gm28446
102632826	Gm17577
102632837	Rnf212b
102632889	Astx4c
102632904	Gm30858
102632909	Gm28843
102632949	Gm30894
102632968	Gm30910
102633012	Gm30942
102633032	1700064H15Rik
102633050	Gm6293
102633075	Gm30990
102633076	Gm5329
102633084	Gm21902
102633100	Pramel41
102633131	Gm31035
102633156	Gm4631
102633230	Gm11633
102633250	Astx2
102633253	Gm21791
102633301	Gm31160
102633333	Scgb2b13-ps
102633346	Gm31193
102633377	Gm21849
102633402	Gm31236
102633416	Gm31248
102633424	Gm31255
102633451	Gm29110
102633458	Gm11100
102633470	Gm31287
102633498	Gm31309
102633512	Gm31322
102633520	Gm31328
102633525	Gm31332
102633528	Gm31335
102633531	Gm28814
102633570	Gm21752
102633642	Gm28337
102633662	Gm31433
102633678	Gm31444
102633703	Gm31464
102633707	Gm31467
102633718	Gm31477
102633726	Gm21906
102633740	Gm31493
102633750	Gm10130
102633763	Gm31513
102633782	Gm31526
102633783	LOC102633783
102633800	Gm12770
102633809	Gm3785
102633827	Gm31558
102633837	Gm31567
102633842	Gm31571
102633843	Gm31572
102633869	LOC102633869
102633888	Gm31606
102633933	Gm31635
102633951	Gm31649
102633965	Gm31662
102633968	Gm31665
102633990	Gm28907
102634004	Gm31694
102634030	Gm31714
102634072	Gm38457
102634078	LOC102634078
102634082	Gm6025
102634119	Gm31780
102634181	Gm21890
102634182	Gm31827
102634188	Gm29639
102634203	Gm31844
102634222	Gm17467
102634234	Gm31866
102634260	Gm28423
102634269	Gm31895
102634296	Gm4779
102634304	Gm16506
102634311	Gm31924
102634333	1110002E22Rik
102634348	Gm5316
102634371	Gm21749
102634429	Gm6569
102634451	Ndufab1-ps
102634482	Gm32056
102634493	Gm28827
102634529	LOC102634529
102634532	Gm3642
102634570	Gm28790
102634579	Gm32125
102634611	Gm32151
102634640	Gm28806
102634647	Gm29370
102634690	Gm28098
102634694	Gm21868
102634696	Gm28302
102634715	Gm32234
102634759	Gm32265
102634768	Gm32272
102634778	Gm32280
102634788	Gm32289
102634829	Gm28780
102634841	Gm38469
102634864	Gm32347
102634872	Gm7945
102634938	Gm28350
102634959	Gm15926
102634963	Gm32419
102634981	Gm32430
102634987	Gm32436
102635000	Gm28194
102635033	Gm32472
102635067	Gm7954
102635068	Gm24392
102635093	Gm32516
102635099	Gm21916
102635107	Gm32527
102635139	Gm21755
102635181	Gm32584
102635218	Gm21869
102635246	Gm29330
102635250	Gm21864
102635261	Gm3327
102635275	Bach2it1
102635284	Gm29627
102635299	Gm32676
102635315	Gm32687
102635325	Gm21774
102635329	Gm28533
102635331	Gm32699
102635356	Gm14197
102635357	Gm32717
102635360	Gm32719
102635367	Gm21802
102635377	Gm32734
102635385	Gm32742
102635440	Gm21922
102635473	Gm32802
102635480	Gm21894
102635490	Gm26660
102635496	Malrd1
102635514	Gm6993
102635515	Gm29142
102635547	Gm28658
102635552	Gm32856
102635554	Gm6482
102635556	Gm32858
102635563	Gm11433
102635564	Gm32863
102635566	Gm17434
102635595	Gm32886
102635617	Gm21756
102635628	Gm32916
102635650	Gm32936
102635653	Gm29573
102635694	Gm32966
102635718	Gm28211
102635744	Gm28729
102635760	Gm7209
102635762	Gm28377
102635802	Gm33049
102635845	Gm33084
102635873	Gm33099
102635879	4933407O12Rik
102635936	Gm33146
102635944	Gm33153
102635956	Gm33161
102635960	Gm15067
102635990	LOC102635990
102635992	Scgb1b10
102636036	Gm33220
102636051	Tmem274
102636061	Gm33237
102636063	Gm21873
102636071	Gm33244
102636082	Gm8251
102636102	Gm33267
102636110	Zfp640
102636150	Gm33300
102636173	Gm21880
102636174	Gm21823
102636193	Gm33328
102636203	4930519L02Rik
102636230	Gm33358
102636244	Gm21912
102636259	Gm33375
102636264	Gm33378
102636269	Gm33383
102636271	Gm33385
102636283	Gm17093
102636319	Gm28247
102636344	Gm33437
102636345	Gm33438
102636351	Astx4b
102636379	Gm14037
102636390	Gm28739
102636421	Gm21740
102636422	Gm21826
102636423	Gm21875
102636456	Gm21832
102636475	Gm33532
102636497	Gm29258
102636501	Gm28961
102636502	Gm21790
102636509	Gm8020
102636530	Gm5955
102636532	Gm33571
102636558	LOC102636558
102636566	Gm21062
102636579	Gm10298
102636596	Gm33615
102636616	Gm20904
102636617	Gm21782
102636631	Gm38490
102636661	Gm33666
102636667	Gm33670
102636690	Gm33691
102636698	Gm33698
102636701	Gm33700
102636718	Gm29062
102636736	Gm33726
102636748	Gm28171
102636758	Gm33740
102636763	Gm33745
102636769	Lcn15
102636792	Gm3187
102636807	Gm33778
102636821	Gm28255
102636822	Gm28219
102636827	Gm33789
102636839	Gm33798
102636875	Gm33825
102636878	Gm33828
102636907	Gm4275
102636909	Gm33851
102636931	Gm33869
102636938	Gm21796
102636950	Gm33879
102636963	Gm33888
102636976	Gm21719
102636981	Gm33903
102636989	Acte1
102637013	Gm21809
102637016	Gm29577
102637020	Gm33933
102637049	Gm38493
102637051	Gm29299
102637070	Gm6358
102637083	Gm33985
102637087	Gm33989
102637092	Gm21872
102637108	Gm34003
102637110	Gm34005
